provider,game_name,Game Tag,Game Sub Type,sub_category,casinoGameId,game_id,description,logo_round,logo_square,banner
Pragmaticplay,Blackjack 49 - Ruby,LIVE,Live Table,Blackjack,552,1041,-,,,
Pragmaticplay,Blackjack 50 - Ruby,LIVE,Live Table,Blackjack,553,1042,-,,,
Pragmaticplay,Blackjack 51 - Ruby,LIVE,Live Table,Blackjack,554,1043,-,,,
Pragmaticplay,VIP Blackjack 1 - Ruby,LIVE,Live Table,Blackjack,546,1044,-,,,
Pragmaticplay,VIP Blackjack 2 - Ruby,LIVE,Live Table,Blackjack,547,1045,-,,,
Pragmaticplay,VIP Blackjack 3 - Ruby,LIVE,Live Table,Blackjack,548,1046,-,,,
Pragmaticplay,VIP Blackjack 4 - Ruby,LIVE,Live Table,Blackjack,549,1047,-,,,
Pragmaticplay,VIP Blackjack 5 - Ruby,LIVE,Live Table,Blackjack,550,1048,-,,,
Pragmaticplay,Speed Blackjack 1 - Ruby,LIVE,Live Table,Blackjack,566,1049,-,,,
Pragmaticplay,Speed Blackjack 2 - Ruby,LIVE,Live Table,Blackjack,567,1050,-,,,
Pragmaticplay,Speed Blackjack 3 - Ruby,LIVE,Live Table,Blackjack,568,1051,-,,,
Pragmaticplay,Speed Blackjack 4 - Ruby,LIVE,Live Table,Blackjack,569,1052,-,,,
Pragmaticplay,Speed Blackjack 5 - Ruby,LIVE,Live Table,Blackjack,570,1053,-,,,
Pragmaticplay,Mega Roulette,LIVE,Live Table,Roulette,204,1054,-,,,
Pragmaticplay,One Blackjack,LIVE,Live Table,Blackjack,901,1055,-,,,
Pragmaticplay,ONE Blackjack 2 - Ruby,LIVE,Live Table,Blackjack,902,1056,-,,,
Pragmaticplay,Dragon Tiger Lobby,LIVE,Live Table,Dragon Tiger,108,1057,-,,,
Pragmaticplay,Dragon Tiger,LIVE,Live Table,Dragon Tiger,1001,1058,-,,,
Pragmaticplay,Andar Bahar,LIVE,Live Table,Andar Bahar,1024,1059,-,,,
Pragmaticplay,Sweet Bonanza Candyland,RNG,Slot,Slots,1101,1060,-,,,
Pragmaticplay,Boom City,RNG,Slot,Slots,1401,1061,-,,,
Pragmaticplay,Wildman Super Bonanza,RNG,Slot,Slots,vs20wildman,1062,-,,,
Pragmaticplay,Floating Dragon Megaways,RNG,Slot,Slots,vswaysfltdrg,1063,-,,,
Pragmaticplay,Magic Money Maze,RNG,Slot,Slots,vs10mmm,1064,-,,,
Pragmaticplay,Down the Rails,RNG,Slot,Slots,vs20underground,1065,-,,,
Pragmaticplay,Greedy Wolf,RNG,Slot,Slots,vs20wolfie,1066,-,,,
Pragmaticplay,Fire Hot 100,RNG,Slot,Slots,vs100firehot,1067,-,,,
Pragmaticplay,Fire Hot 40,RNG,Slot,Slots,vs40firehot,1068,-,,,
Pragmaticplay,Fire Hot 20,RNG,Slot,Slots,vs20fh,1069,-,,,
Pragmaticplay,Fire Hot 5,RNG,Slot,Slots,vs5firehot,1070,-,,,
Pragmaticplay,Gorilla Mayhem,RNG,Slot,Slots,vs1024gmayhem,1071,-,,,
Pragmaticplay,Octobeer Fortunes,RNG,Slot,Slots,vs20octobeer,1072,-,,,
Pragmaticplay,Hot to Burn Extreme,RNG,Slot,Slots,vs40hotburnx,1073,-,,,
Pragmaticplay,Cheeky Emperor,RNG,Slot,Slots,vs243ckemp,1074,-,,,
Pragmaticplay,Sugar Rush,RNG,Slot,Slots,vs20sugarrush,1075,-,,,
Pragmaticplay,Tropical Tiki,RNG,Slot,Slots,vswaysjkrdrop,1076,-,,,
Pragmaticplay,Coffee Wild,RNG,Slot,Slots,vs10coffee,1077,-,,,
Pragmaticplay,Shining Hot 100,RNG,Slot,Slots,vs100sh,1078,-,,,
Pragmaticplay,Shining Hot 40,RNG,Slot,Slots,vs40sh,1079,-,,,
Pragmaticplay,Shining Hot 20,RNG,Slot,Slots,vs20sh,1080,-,,,
Pragmaticplay,Shining Hot 5,RNG,Slot,Slots,vs5sh,1081,-,,,
Pragmaticplay,Big Bass Splash,RNG,Slot,Slots,vs10txbigbass,1082,-,,,
Pragmaticplay,Bomb Bonanza,RNG,Slot,Slots,vs25bomb,1083,-,,,
Pragmaticplay,Mahjong Panda,RNG,Slot,Slots,vs1024mahjpanda,1084,-,,,
Pragmaticplay,Cosmic Cash,RNG,Slot,Slots,vs40cosmiccash,1085,-,,,
Pragmaticplay,Little Gem Hold & Spin,RNG,Slot,Slots,vs5littlegem,1086,-,,,
Pragmaticplay,Queen of Gods,RNG,Slot,Slots,vs10egrich,1087,-,,,
Pragmaticplay,Cleocatra,RNG,Slot,Slots,vs20cleocatra,1088,-,,,
Pragmaticplay,Koi Pond,RNG,Slot,Slots,vs243koipond,1089,-,,,
Pragmaticplay,Rise Of Samurai III (Not Available for Japan),RNG,Slot,Slots,vs40samurai3,1090,-,,,
Pragmaticplay,North Guardians,RNG,Slot,Slots,vs50northgard,1091,-,,,
Pragmaticplay,The Great Stick-Up,RNG,Slot,Slots,vs20stickysymbol,1092,-,,,
Pragmaticplay,Zombie Carnival,RNG,Slot,Slots,vswayszombcarn,1093,-,,,
Pragmaticplay,Goblin Heist Powernudge,RNG,Slot,Slots,vs20gobnudge,1094,-,,,
Pragmaticplay,Eye of Cleopatra,RNG,Slot,Slots,vs40cleoeye,1095,-,,,
Pragmaticplay,Fire Strike 2,RNG,Slot,Slots,vs10firestrike2,1096,-,,,
Pragmaticplay,Spirit of Adventure,RNG,Slot,Slots,vs10spiritadv,1097,-,,,
Pragmaticplay,Drill that Gold,RNG,Slot,Slots,vs20drtgold,1098,-,,,
Pragmaticplay,Clover Gold,RNG,Slot,Slots,vs20mustanggld2,1099,-,,,
Pragmaticplay,Wild West Gold Megaways,RNG,Slot,Slots,vswayswildwest,1100,-,,,
Pragmaticplay,Chicken Chase,RNG,Slot,Slots,vs10chkchase,1101,-,,,
Pragmaticplay,Barn Festival,RNG,Slot,Slots,vs20farmfest,1102,-,,,
Pragmaticplay,Queenie,RNG,Slot,Slots,vs243queenie,1103,-,,,
Pragmaticplay,Disco Lady,RNG,Slot,Slots,vs243discolady,1104,-,,,
Pragmaticplay,Tic Tac Take,RNG,Slot,Slots,vs10tictac,1105,-,,,
Pragmaticplay,Rainbow Gold,RNG,Slot,Slots,vs20rainbowg,1106,-,,,
Pragmaticplay,Snakes and Ladders Megadice,RNG,Slot,Slots,vs10snakeladd,1107,-,,,
Pragmaticplay,Bull Fiesta,RNG,Slot,Slots,vs25bullfiesta,1108,-,,,
Pragmaticplay,Might of Ra,RNG,Slot,Slots,vs50mightra,1109,-,,,
Pragmaticplay,Book of Aztec King,RNG,Slot,Slots,vs10bookazteck,1110,-,,,
Pragmaticplay,Wild Beach Party (Not available for Japan market),RNG,Slot,Slots,vs20bchprty,1111,-,,,
Pragmaticplay,"Spaceman (Live Casino Product, release in Slots Category)",RNG,Slot,Slots,1301,1112,-,,,
Pragmaticplay,The Ultimate 5,RNG,Slot,Slots,vs20ultim5,1113,-,,,
Pragmaticplay,Colossal Cash Zone,RNG,Slot,Slots,vs20colcashzone,1114,-,,,
Pragmaticplay,Cash Patrol,RNG,Slot,Slots,vs25copsrobbers,1115,-,,,
Pragmaticplay,Rock Vegas,RNG,Slot,Slots,vs20rockvegas,1116,-,,,
Pragmaticplay,Elemental Gems Megaways,RNG,Slot,Slots,vswayselements,1117,-,,,
Pragmaticplay,Gates of Valhalla,RNG,Slot,Slots,vs10runes,1118,-,,,
Pragmaticplay,Gold Party,RNG,Slot,Slots,vs25goldparty,1119,-,,,
Pragmaticplay,Extra Juicy Megaways,RNG,Slot,Slots,vswaysxjuicy,1120,-,,,
Pragmaticplay,Wild Depths,RNG,Slot,Slots,vs40wanderw,1121,-,,,
Pragmaticplay,Magician's Secrets,RNG,Slot,Slots,vs4096magician,1122,-,,,
Pragmaticplay,Crystal Caverns Megaways,RNG,Slot,Slots,vswayscryscav,1123,-,,,
Pragmaticplay,Smugglers Cove,RNG,Slot,Slots,vs20smugcove,1124,-,,,
Pragmaticplay,Emperor Caishen,RNG,Slot,Slots,vs243empcaishen,1125,-,,,
Pragmaticplay,Lucky New Year - Tiger Treasures,RNG,Slot,Slots,vs25tigeryear,1126,-,,,
Pragmaticplay,Fortune of Giza,RNG,Slot,Slots,vs20amuleteg,1127,-,,,
Pragmaticplay,Super X,RNG,Slot,Slots,vs20superx,1128,-,,,
Pragmaticplay,Big Bass Bonanza Megaways,RNG,Slot,Slots,vswaysbbb,1129,-,,,
Pragmaticplay,Hockey Attack,RNG,Slot,Slots,vs88hockattack,1130,-,,,
Pragmaticplay,Bounty Gold,RNG,Slot,Slots,vs25btygold,1131,-,,,
Pragmaticplay,Bubble Pop,RNG,Slot,Slots,vs10bblpop,1132,-,,,
Pragmaticplay,Book of Fallen,RNG,Slot,Slots,vs10bookfallen,1133,-,,,
Pragmaticplay,Christmas Big Bass Bonanza,RNG,Slot,Slots,vs10bxmasbnza,1134,-,,,
Pragmaticplay,Santa's Wonderland,RNG,Slot,Slots,vs20santawonder,1135,-,,,
Pragmaticplay,Big Juan,RNG,Slot,Slots,vs40bigjuan,1136,-,,,
Pragmaticplay,John Hunter and the Quest for Bermuda Riches,RNG,Slot,Slots,vs20bermuda,1137,-,,,
Pragmaticplay,Star Pirates Code,RNG,Slot,Slots,vs10starpirate,1138,-,,,
Pragmaticplay,The Tweety House,RNG,Slot,Slots,vs20tweethouse,1139,-,,,
Pragmaticplay,Mystic Chief,RNG,Slot,Slots,vswayswest,1140,-,,,
Pragmaticplay,Day of Dead,RNG,Slot,Slots,vs20daydead,1141,-,,,
Pragmaticplay,Candy Village,RNG,Slot,Slots,vs20candvil,1142,-,,,
Pragmaticplay,Piggy Bank Bills,RNG,Slot,Slots,vs9piggybank,1143,-,,,
Pragmaticplay,Cash Bonanza,RNG,Slot,Slots,vswaysbankbonz,1144,-,,,
Pragmaticplay,Treasure Wild,RNG,Slot,Slots,vs20trsbox,1145,-,,,
Pragmaticplay,Bigger Bass Bonanza,RNG,Slot,Slots,vs12bbb,1146,-,,,
Pragmaticplay,Starlight Princess,RNG,Slot,Slots,vs20starlight,1147,-,,,
Pragmaticplay,Raging Bull,RNG,Slot,Slots,vs243chargebull,1148,-,,,
Pragmaticplay,Pyramid Bonanza,RNG,Slot,Slots,vs20pbonanza,1149,-,,,
Pragmaticplay,Rise of Giza PowerNudge,RNG,Slot,Slots,vs10nudgeit,1150,-,,,
Pragmaticplay,Yum Yum Powerways,RNG,Slot,Slots,vswaysyumyum,1151,-,,,
Pragmaticplay,Chilli Heat Megaways,RNG,Slot,Slots,vswayschilheat,1152,-,,,
Pragmaticplay,"Lucky, Grace And Charm",RNG,Slot,Slots,vs10luckcharm,1153,-,,,
Pragmaticplay,Aztec King Megaways,RNG,Slot,Slots,vswaysaztecking,1154,-,,,
Pragmaticplay,Chicken Drop,RNG,Slot,Slots,vs20chickdrop,1155,-,,,
Pragmaticplay,Phoenix Forge,RNG,Slot,Slots,vs20phoenixf,1156,-,,,
Pragmaticplay,Fruit Party 2,RNG,Slot,Slots,vs20fparty2,1157,-,,,
Pragmaticplay,Empty the Bank,RNG,Slot,Slots,vs20emptybank,1158,-,,,
Pragmaticplay,Lucky Lightning,RNG,Slot,Slots,vswayslight,1159,-,,,
Pragmaticplay,Heart of Rio,RNG,Slot,Slots,vs25rio,1160,-,,,
Pragmaticplay,Dragon Hot Hold and Spin,RNG,Slot,Slots,vs5drhs,1161,-,,,
Pragmaticplay,5 Lions Megaways,RNG,Slot,Slots,vswayslions,1162,-,,,
Pragmaticplay,Hokkaido Wolf,RNG,Slot,Slots,vs576hokkwolf,1163,-,,,
Pragmaticplay,Cash Elevator,RNG,Slot,Slots,vs20terrorv,1164,-,,,
Pragmaticplay,Rise of Samurai Megaways (Not available for Japan market),RNG,Slot,Slots,vswayssamurai,1165,-,,,
Pragmaticplay,The Magic Cauldron,RNG,Slot,Slots,vs20magicpot,1166,-,,,
Pragmaticplay,Aztec King,RNG,Slot,Slots,vs25aztecking,1167,-,,,
Pragmaticplay,Amazing Money Machine,RNG,Slot,Slots,vs10amm,1168,-,,,
Pragmaticplay,Panda Fortune 2,RNG,Slot,Slots,vs25pandatemple,1169,-,,,
Pragmaticplay,Floating Dragon,RNG,Slot,Slots,vs10floatdrg,1170,-,,,
Pragmaticplay,Buffalo King Megaways,RNG,Slot,Slots,vswaysbufking,1171,-,,,
Pragmaticplay,Hot Fiesta,RNG,Slot,Slots,vs25hotfiesta,1172,-,,,
Pragmaticplay,Power of Thor Megaways,RNG,Slot,Slots,vswayshammthor,1173,-,,,
Pragmaticplay,Wild Booster,RNG,Slot,Slots,vs20wildboost,1174,-,,,
Pragmaticplay,Juicy Fruits,RNG,Slot,Slots,vs50juicyfr,1175,-,,,
Pragmaticplay,Temujin Treasures,RNG,Slot,Slots,vs1024temuj,1176,-,,,
Pragmaticplay,Fishin Reels,RNG,Slot,Slots,vs10goldfish,1177,-,,,
Pragmaticplay,Gates of Olympus,RNG,Slot,Slots,vs20olympgate,1178,-,,,
Pragmaticplay,Hot to Burn Hold and Spin,RNG,Slot,Slots,vs20hburnhs,1179,-,,,
Pragmaticplay,Joker King,RNG,Slot,Slots,vs25jokerking,1180,-,,,
Pragmaticplay,The Hand of Midas,RNG,Slot,Slots,vs20midas,1181,-,,,
Pragmaticplay,Eye of the Storm,RNG,Slot,Slots,vs10eyestorm,1182,-,,,
Pragmaticplay,Dragon Kingdom - Eyes of Fire,RNG,Slot,Slots,vs5drmystery,1183,-,,,
Pragmaticplay,Madame Destiny Megaways,RNG,Slot,Slots,vswaysmadame,1184,-,,,
Pragmaticplay,Congo Cash,RNG,Slot,Slots,vs432congocash,1185,-,,,
Pragmaticplay,Emerald King Rainbow Road,RNG,Slot,Slots,vs20ekingrr,1186,-,,,
Pragmaticplay,Mysterious Egypt,RNG,Slot,Slots,vs10wildtut,1187,-,,,
Pragmaticplay,Golden Ox,RNG,Slot,Slots,vs25gldox,1188,-,,,
Pragmaticplay,Voodoo Magic,RNG,Slot,Slots,vs40voodoo,1189,-,,,
Pragmaticplay,Big Bass Bonanza,RNG,Slot,Slots,vs10bbbonanza,1190,-,,,
Pragmaticplay,Bonanza Gold,RNG,Slot,Slots,vs20bonzgold,1191,-,,,
Pragmaticplay,John Hunter and the Mayan Gods,RNG,Slot,Slots,vs10mayangods,1192,-,,,
Pragmaticplay,Spartan King,RNG,Slot,Slots,vs40spartaking,1193,-,,,
Pragmaticplay,Christmas Carol Megaways,RNG,Slot,Slots,vs20xmascarol,1194,-,,,
Pragmaticplay,Cowboys Gold,RNG,Slot,Slots,vs10cowgold,1195,-,,,
Pragmaticplay,Pirate Gold Deluxe,RNG,Slot,Slots,vs40pirgold,1196,-,,,
Pragmaticplay,Emerald King,RNG,Slot,Slots,vs20eking,1197,-,,,
Pragmaticplay,The Dragon Tiger,RNG,Slot,Dragon Tiger,vs1024dtiger,1198,-,,,
Pragmaticplay,Book of Kingdoms,RNG,Slot,Slots,vs25bkofkngdm,1199,-,,,
Pragmaticplay,Return of the Dead,RNG,Slot,Slots,vs10returndead,1200,-,,,
Pragmaticplay,Gems Bonanza,RNG,Slot,Slots,vs20goldfever,1201,-,,,
Pragmaticplay,Wild Walker,RNG,Slot,Slots,vs25walker,1202,-,,,
Pragmaticplay,Rise of Samurai,RNG,Slot,Slots,vs25samurai,1203,-,,,
Pragmaticplay,5 Lions Dance,RNG,Slot,Slots,vs1024lionsd,1204,-,,,
Pragmaticplay,Star Bounty,RNG,Slot,Slots,vswayshive,1205,-,,,
Pragmaticplay,Great Rhino Deluxe,RNG,Slot,Slots,vs20rhinoluxe,1206,-,,,
Pragmaticplay,Wild Wild Riches,RNG,Slot,Slots,vs576treasures,1207,-,,,
Pragmaticplay,Ultra Hold and Spin,RNG,Slot,Slots,vs5ultra,1208,-,,,
Pragmaticplay,Curse of the Werewolf Megaways,RNG,Slot,Slots,vswayswerewolf,1209,-,,,
Pragmaticplay,Jungle Gorilla,RNG,Slot,Slots,vs20gorilla,1210,-,,,
Pragmaticplay,Aztec Gems Deluxe,RNG,Slot,Slots,vs9aztecgemsdx,1211,-,,,
Pragmaticplay,The Dog House Megaways,RNG,Slot,Slots,vswaysdogs,1212,-,,,
Pragmaticplay,The Tiger Warrior,RNG,Slot,Slots,vs25tigerwar,1213,-,,,
Pragmaticplay,Street Racer,RNG,Slot,Slots,vs40streetracer,1214,-,,,
Pragmaticplay,Fu Fu Fu,RNG,Slot,Slots,vs1fufufu,1215,-,,,
Pragmaticplay,Drago - Jewels of Fortune,RNG,Slot,Slots,vs1600drago,1216,-,,,
Pragmaticplay,Bronco Spirit,RNG,Slot,Slots,vs75bronco,1217,-,,,
Pragmaticplay,Pyramid King,RNG,Slot,Slots,vs25pyramid,1218,-,,,
Pragmaticplay,Ultra Burn,RNG,Slot,Slots,vs5ultrab,1219,-,,,
Pragmaticplay,Money Money Money,RNG,Slot,Slots,vs1money,1220,-,,,
Pragmaticplay,Starz Megaways,RNG,Slot,Slots,vs117649starz,1221,-,,,
Pragmaticplay,Fruit Party,RNG,Slot,Slots,vs20fruitparty,1222,-,,,
Pragmaticplay,John Hunter and the Book of Tut,RNG,Slot,Slots,vs10bookoftut,1223,-,,,
Pragmaticplay,Three Star Fortune,RNG,Slot,Slots,vs10threestar,1224,-,,,
Pragmaticplay,Great Rhino Megaways,RNG,Slot,Slots,vswaysrhino,1225,-,,,
Pragmaticplay,Hot to Burn,RNG,Slot,Slots,vs5hotburn,1226,-,,,
Pragmaticplay,Dance Party,RNG,Slot,Slots,vs243dancingpar,1227,-,,,
Pragmaticplay,Wild West Gold,RNG,Slot,Slots,vs40wildwest,1228,-,,,
Pragmaticplay,Lucky Dragon Ball,RNG,Slot,Slots,vs1ball,1229,-,,,
Pragmaticplay,Fruit Rainbow,RNG,Slot,Slots,vs40frrainbow,1230,-,,,
Pragmaticplay,The Wild Machine,RNG,Slot,Slots,vs40madwheel,1231,-,,,
Pragmaticplay,Aztec Bonanza,RNG,Slot,Slots,Aztec Bonanza,1232,-,,,
Pragmaticplay,Mysterious,RNG,Slot,Slots,vs4096mystery,1233,-,,,
Pragmaticplay,Golden Beauty,RNG,Slot,Slots,vs75empress,1234,-,,,
Pragmaticplay,Master Joker,RNG,Slot,Slots,vs1masterjoker,1235,-,,,
Pragmaticplay,Super 7s,RNG,Slot,Slots,vs5super7,1236,-,,,
Pragmaticplay,Release the Kraken,RNG,Slot,Slots,vs20kraken,1237,-,,,
Pragmaticplay,Buffalo King,RNG,Slot,Slots,vs4096bufking,1238,-,,,
Pragmaticplay,Magic Journey,RNG,Slot,Slots,vs8magicjourn,1239,-,,,
Pragmaticplay,Money Mouse,RNG,Slot,Slots,vs25mmouse,1240,-,,,
Pragmaticplay,Aladdin and the Sorcerer,RNG,Slot,Slots,vs20aladdinsorc,1241,-,,,
Pragmaticplay,Greek Gods,RNG,Slot,Slots,vs243fortseren,1242,-,,,
Pragmaticplay,Sweet Bonanza Xmas,RNG,Slot,Slots,vs20sbxmas,1243,-,,,
Pragmaticplay,Hercules and Pegasus,RNG,Slot,Slots,vs20hercpeg,1244,-,,,
Pragmaticplay,Fire Strike,RNG,Slot,Slots,vs10firestrike,1245,-,,,
Pragmaticplay,Honey Honey Honey,RNG,Slot,Slots,vs20honey,1246,-,,,
Pragmaticplay,Super Joker,RNG,Slot,Slots,vs5spjoker,1247,-,,,
Pragmaticplay,John Hunter and the Tomb of the Scarab Queen,RNG,Slot,Slots,vs25scarabqueen,1248,-,,,
Pragmaticplay,Tree of Riches,RNG,Slot,Slots,vs1fortunetree,1249,-,,,
Pragmaticplay,The Great Chicken Escape,RNG,Slot,Slots,vs20chicken,1250,-,,,
Pragmaticplay,Vampires VS Wolves,RNG,Slot,Slots,vs10vampwolf,1251,-,,,
Pragmaticplay,Hot Chilli,RNG,Slot,Slots,vs9hotroll,1252,-,,,
Pragmaticplay,John Hunter and the Aztec Treasure,RNG,Slot,Slots,vs7776secrets,1253,-,,,
Pragmaticplay,Monkey Warrior,RNG,Slot,Slots,vs243mwarrior,1254,-,,,
Pragmaticplay,5 Lions Gold,RNG,Slot,Slots,vs243lionsgold,1255,-,,,
Pragmaticplay,Wild Pixies,RNG,Slot,Slots,vs20wildpix,1256,-,,,
Pragmaticplay,Sweet Bonanza,RNG,Slot,Slots,vs20fruitsw,1257,-,,,
Pragmaticplay,Caishen's Cash,RNG,Slot,Slots,vs243caishien,1258,-,,,
Pragmaticplay,Pirate Gold,RNG,Slot,Slots,vs40pirate,1259,-,,,
Pragmaticplay,The Dog House,RNG,Slot,Slots,vs20doghouse,1260,-,,,
Pragmaticplay,Egyptian Fortunes,RNG,Slot,Slots,vs20egypttrs,1261,-,,,
Pragmaticplay,Extra Juicy,RNG,Slot,Slots,vs10fruity2,1262,-,,,
Pragmaticplay,Dragon Bonus Baccarat,RNG,Slot,Baccarat,bnadvanced,1263,-,,,
Pragmaticplay,Wild Gladiator,RNG,Slot,Slots,vs25gladiator,1264,-,,,
Pragmaticplay,Golden Pig,RNG,Slot,Slots,vs25goldpig,1265,-,,,
Pragmaticplay,Treasure Horse,RNG,Slot,Slots,vs18mashang,1266,-,,,
Pragmaticplay,Safari King,RNG,Slot,Slots,vs50safariking,1267,-,,,
Pragmaticplay,Leprechaun Carol,RNG,Slot,Slots,vs20leprexmas,1268,-,,,
Pragmaticplay,Mustang Gold,RNG,Slot,Slots,vs25mustang,1269,-,,,
Pragmaticplay,Triple Dragons,RNG,Slot,Slots,vs5trdragons,1270,-,,,
Pragmaticplay,Baccarat,RNG,Slot,Baccarat,bca,1271,-,,,
Pragmaticplay,Ancient Egypt Classic,RNG,Slot,Slots,vs10egyptcls,1272,-,,,
Pragmaticplay,Da Vinci's Treasure,RNG,Slot,Slots,vs25davinci,1273,-,,,
Pragmaticplay,Peking Luck,RNG,Slot,Slots,vs25peking,1274,-,,,
Pragmaticplay,Leprechaun Song,RNG,Slot,Slots,vs20leprechaun,1275,-,,,
Pragmaticplay,Jade Butterfly,RNG,Slot,Slots,vs1024butterfly,1276,-,,,
Pragmaticplay,Madame Destiny,RNG,Slot,Slots,vs10madame,1277,-,,,
Pragmaticplay,Asgard,RNG,Slot,Slots,vs25asgard,1278,-,,,
Pragmaticplay,Joker's Jewels,RNG,Slot,Slots,vs5joker,1279,-,,,
Pragmaticplay,Fairytale Fortune,RNG,Slot,Slots,vs15fairytale,1280,-,,,
Pragmaticplay,Fire 88,RNG,Slot,Slots,vs7fire88,1281,-,,,
Pragmaticplay,Chilli Heat,RNG,Slot,Slots,vs25chilli,1282,-,,,
Pragmaticplay,Aztec Gems,RNG,Slot,Slots,vs5aztecgems,1283,-,,,
Pragmaticplay,Gold Rush,RNG,Slot,Slots,vs25goldrush,1284,-,,,
Pragmaticplay,Lucky New Year,RNG,Slot,Slots,vs25newyear,1285,-,,,
Pragmaticplay,Ancient Egypt,RNG,Slot,Slots,vs10egypt,1286,-,,,
Pragmaticplay,Triple Tigers,RNG,Slot,Slots,vs1tigers,1287,-,,,
Pragmaticplay,Diamonds are Forever 3 Lines,RNG,Slot,Slots,cs3w,1288,-,,,
Pragmaticplay,Monkey Madness,RNG,Slot,Slots,vs9madmonkey,1289,-,,,
Pragmaticplay,Santa,RNG,Slot,Slots,vs20santa,1290,-,,,
Pragmaticplay,7 Piggies,RNG,Slot,Slots,vs7pigs,1291,-,,,
Pragmaticplay,888 Dragons,RNG,Slot,Slots,vs1dragon8,1292,-,,,
Pragmaticplay,Vegas Nights,RNG,Slot,Slots,vs25vegas,1293,-,,,
Pragmaticplay,Wild Spells,RNG,Slot,Slots,vs25wildspells,1294,-,,,
Pragmaticplay,Diamond Strike,RNG,Slot,Slots,vs15diamond,1295,-,,,
Pragmaticplay,Panda's Fortune,RNG,Slot,Slots,vs25pandagold,1296,-,,,
Pragmaticplay,Money Roll,RNG,Slot,Slots,cs5moneyroll,1297,-,,,
Pragmaticplay,Queen Of Gold,RNG,Slot,Slots,vs25queenofgold,1298,-,,,
Pragmaticplay,Wolf Gold,RNG,Slot,Slots,vs25wolfgold,1299,-,,,
Pragmaticplay,Dragon Kingdom,RNG,Slot,Slots,vs25dragonkingdom,1300,-,,,
Pragmaticplay,3 Kingdoms - Battle of Red Cliffs,RNG,Slot,Slots,vs25kingdoms,1301,-,,,
Pragmaticplay,Gold Train,RNG,Slot,Slots,vs3train,1302,-,,,
Pragmaticplay,888 Gold,RNG,Slot,Slots,cs5triple8gold,1303,-,,,
Pragmaticplay,Hercules Son Of Zeus,RNG,Slot,Slots,vs50hercules,1304,-,,,
Pragmaticplay,Journey to the West,RNG,Slot,Slots,vs25journey,1305,-,,,
Pragmaticplay,Devil's 13,RNG,Slot,Slots,vs13g,1306,-,,,
Pragmaticplay,Beowulf,RNG,Slot,Slots,vs40beowulf,1307,-,,,
Pragmaticplay,Lucky Dragons,RNG,Slot,Slots,vs50chinesecharms,1308,-,,,
Pragmaticplay,Pixie Wings,RNG,Slot,Slots,vs50pixie,1309,-,,,
Pragmaticplay,Great Reef,RNG,Slot,Slots,vs25sea,1310,-,,,
Pragmaticplay,3 Genie Wishes,RNG,Slot,Slots,vs50aladdin,1311,-,,,
Pragmaticplay,Irish Charms,RNG,Slot,Slots,cs3irishcharms,1312,-,,,
Pragmaticplay,Dwarven Gold Deluxe,RNG,Slot,Slots,vs25dwarves_new,1313,-,,,
Pragmaticplay,Mighty Kong,RNG,Slot,Slots,vs50kingkong,1314,-,,,
Pragmaticplay,Busy Bees,RNG,Slot,Slots,vs20bl,1315,-,,,
Pragmaticplay,Hot Safari,RNG,Slot,Slots,vs25safari,1316,-,,,
Pragmaticplay,Lady Godiva,RNG,Slot,Slots,vs20godiva,1317,-,,,
Pragmaticplay,7 Monkeys,RNG,Slot,Slots,vs7monkeys,1318,-,,,
Smartsoft,JetX,RNG,Slot,JetX,JetX,1319,-,,,
Smartsoft,Cappadocia,RNG,Slot,Slots,Cappadocia,1320,Deactive,,,
Smartsoft,Balloon,RNG,Slot,Slots,Balloon,1321,-,,,
Smartsoft,SpinX,RNG,Slot,XGames,SpinX,1322,Deactive,,,
Smartsoft,JetX3,RNG,Slot,JetX,JetX3,1323,-,,,
Smartsoft,CricketX,RNG,Slot,XGames,CricketX,1324,-,,,
Smartsoft,FootballX,RNG,Slot,Slots,FootballX,1325,-,,,
Smartsoft,PlinkoX,RNG,Slot,XGames,PlinkoX,1326,-,,,
Smartsoft,Crazy HuntX,RNG,Slot,XGames,CrazyHuntX,1327,Deactive,,,
Smartsoft,DoubleX,RNG,Slot,XGames,SlicerX,1328,-,,,
Smartsoft,TowerX,RNG,Slot,XGames,TowerX,1329,-,,,
Smartsoft,Joker's4Bonuses,RNG,Slot,XGames,JokerBuyBonus,1330,Deactive,,,
Smartsoft,HelicopterX,RNG,Slot,XGames,HelicopterX,1331,-,,,
Smartsoft,HunterX,RNG,Slot,XGames,HunterX,1332,-,,,
Smartsoft,MineIsland,RNG,Slot,Slots,MineIsland,1333,-,,,
Smartsoft,Crash Duel X,RNG,Slot,XGames,TugOfWar,1334,-,,,
Smartsoft,Smash X,RNG,Slot,XGames,SmashX,1335,-,,,
Smartsoft,RollX,RNG,Slot,XGames,RollX,1336,-,,,
Smartsoft,Samurai,RNG,Slot,Slots,Samurai,1337,-,,,
Smartsoft,Burning Ice,RNG,Slot,Slots,BlazingHot,1338,-,,,
Smartsoft,Burning Ice 10,RNG,Slot,Slots,BlazingHot10,1339,-,,,
Smartsoft,Burning Ice 40,RNG,Slot,Slots,BlazingHot40,1340,-,,,
Smartsoft,Vampires,RNG,Slot,Slots,Vampires,1341,-,,,
Smartsoft,Wild Jungle,RNG,Slot,Slots,Jungles,1342,Deactive,,,
